season	day	day_in_year	species_type	leave_reason	n
1	611	246	barnacle_family	lean_weight	0
1	611	246	barnacle_nonbreeder	migration	0
1	611	246	barnacle_nonbreeder	body_condition	0
1	611	246	barnacle_nonbreeder	lean_weight	0
1	611	246	greylag_family	migration	5
1	611	246	greylag_family	body_condition	0
1	611	246	greylag_family	lean_weight	0
1	611	246	greylag_nonbreeder	migration	56
1	611	246	greylag_nonbreeder	body_condition	0
1	611	246	greylag_nonbreeder	lean_weight	0
1	612	247	pinkfoot_family	migration	0
1	612	247	pinkfoot_family	body_condition	0
1	612	247	pinkfoot_family	lean_weight	0
1	612	247	pinkfoot_nonbreeder	migration	0
1	612	247	pinkfoot_nonbreeder	body_condition	0
1	612	247	pinkfoot_nonbreeder	lean_weight	0
1	612	247	barnacle_family	migration	0
1	612	247	barnacle_family	body_condition	0
1	612	247	barnacle_family	lean_weight	0
1	612	247	barnacle_nonbreeder	migration	0
1	612	247	barnacle_nonbreeder	body_condition	0
1	612	247	barnacle_nonbreeder	lean_weight	0
1	612	247	greylag_family	migration	5
1	612	247	greylag_family	body_condition	0
1	612	247	greylag_family	lean_weight	0
1	612	247	greylag_nonbreeder	migration	52
1	612	247	greylag_nonbreeder	body_condition	0
1	612	247	greylag_nonbreeder	lean_weight	0
1	613	248	pinkfoot_family	migration	0
1	613	248	pinkfoot_family	body_condition	0
1	613	248	pinkfoot_family	lean_weight	0
1	613	248	pinkfoot_nonbreeder	migration	0
1	613	248	pinkfoot_nonbreeder	body_condition	0
1	613	248	pinkfoot_nonbreeder	lean_weight	0
1	613	248	barnacle_family	migration	0
1	613	248	barnacle_family	body_condition	0
1	613	248	barnacle_family	lean_weight	0
1	613	248	barnacle_nonbreeder	migration	0
1	613	248	barnacle_nonbreeder	body_condition	0
1	613	248	barnacle_nonbreeder	lean_weight	0
1	613	248	greylag_family	migration	3
1	613	248	greylag_family	body_condition	0
1	613	248	greylag_family	lean_weight	0
1	613	248	greylag_nonbreeder	migration	51
1	613	248	greylag_nonbreeder	body_condition	0
1	613	248	greylag_nonbreeder	lean_weight	0
1	614	249	pinkfoot_family	migration	0
1	614	249	pinkfoot_family	body_condition	0
1	614	249	pinkfoot_family	lean_weight	0
1	614	249	pinkfoot_nonbreeder	migration	0
1	614	249	pinkfoot_nonbreeder	body_condition	0
1	614	249	pinkfoot_nonbreeder	lean_weight	0
1	614	249	barnacle_family	migration	0
1	614	249	barnacle_family	body_condition	0
1	614	249	barnacle_family	lean_weight	0
1	614	249	barnacle_nonbreeder	migration	0
1	614	249	barnacle_nonbreeder	body_condition	0
1	614	249	barnacle_nonbreeder	lean_weight	0
1	614	249	greylag_family	migration	6
1	614	249	greylag_family	body_condition	0
1	614	249	greylag_family	lean_weight	0
1	614	249	greylag_nonbreeder	migration	47
1	614	249	greylag_nonbreeder	body_condition	0
1	614	249	greylag_nonbreeder	lean_weight	0
1	615	250	pinkfoot_family	migration	0
1	615	250	pinkfoot_family	body_condition	0
1	615	250	pinkfoot_family	lean_weight	0
1	615	250	pinkfoot_nonbreeder	migration	0
1	615	250	pinkfoot_nonbreeder	body_condition	0
1	615	250	pinkfoot_nonbreeder	lean_weight	0
1	615	250	barnacle_family	migration	0
1	615	250	barnacle_family	body_condition	0
1	615	250	barnacle_family	lean_weight	0
1	615	250	barnacle_nonbreeder	migration	0
1	615	250	barnacle_nonbreeder	body_condition	0
1	615	250	barnacle_nonbreeder	lean_weight	0
1	615	250	greylag_family	migration	2
1	615	250	greylag_family	body_condition	0
1	615	250	greylag_family	lean_weight	0
1	615	250	greylag_nonbreeder	migration	53
1	615	250	greylag_nonbreeder	body_condition	0
1	615	250	greylag_nonbreeder	lean_weight	0
1	616	251	pinkfoot_family	migration	0
1	616	251	pinkfoot_family	body_condition	0
1	616	251	pinkfoot_family	lean_weight	0
1	616	251	pinkfoot_nonbreeder	migration	0
1	616	251	pinkfoot_nonbreeder	body_condition	0
1	616	251	pinkfoot_nonbreeder	lean_weight	0
1	616	251	barnacle_family	migration	0
1	616	251	barnacle_family	body_condition	0
1	616	251	barnacle_family	lean_weight	0
1	616	251	barnacle_nonbreeder	migration	0
1	616	251	barnacle_nonbreeder	body_condition	0
1	616	251	barnacle_nonbreeder	lean_weight	0
1	616	251	greylag_family	migration	5
1	616	251	greylag_family	body_condition	0
1	616	251	greylag_family	lean_weight	0
1	616	251	greylag_nonbreeder	migration	51
1	616	251	greylag_nonbreeder	body_condition	0
1	616	251	greylag_nonbreeder	lean_weight	0
1	617	252	pinkfoot_family	migration	0
1	617	252	pinkfoot_family	body_condition	0
1	617	252	pinkfoot_family	lean_weight	0
1	617	252	pinkfoot_nonbreeder	migration	0
1	617	252	pinkfoot_nonbreeder	body_condition	0
1	617	252	pinkfoot_nonbreeder	lean_weight	0
1	617	252	barnacle_family	migration	0
1	617	252	barnacle_family	body_condition	0
1	617	252	barnacle_family	lean_weight	0
1	617	252	barnacle_nonbreeder	migration	0
1	617	252	barnacle_nonbreeder	body_condition	0
1	617	252	barnacle_nonbreeder	lean_weight	0
1	617	252	greylag_family	migration	4
1	617	252	greylag_family	body_condition	0
1	617	252	greylag_family	lean_weight	0
1	617	252	greylag_nonbreeder	migration	60
1	617	252	greylag_nonbreeder	body_condition	0
1	617	252	greylag_nonbreeder	lean_weight	0
1	618	253	pinkfoot_family	migration	0
1	618	253	pinkfoot_family	body_condition	0
1	618	253	pinkfoot_family	lean_weight	0
1	618	253	pinkfoot_nonbreeder	migration	0
1	618	253	pinkfoot_nonbreeder	body_condition	0
1	618	253	pinkfoot_nonbreeder	lean_weight	0
1	618	253	barnacle_family	migration	0
1	618	253	barnacle_family	body_condition	0
1	618	253	barnacle_family	lean_weight	0
1	618	253	barnacle_nonbreeder	migration	0
1	618	253	barnacle_nonbreeder	body_condition	0
1	618	253	barnacle_nonbreeder	lean_weight	0
1	618	253	greylag_family	migration	3
1	618	253	greylag_family	body_condition	0
1	618	253	greylag_family	lean_weight	0
1	618	253	greylag_nonbreeder	migration	50
1	618	253	greylag_nonbreeder	body_condition	0
1	618	253	greylag_nonbreeder	lean_weight	0
1	619	254	pinkfoot_family	migration	0
1	619	254	pinkfoot_family	body_condition	0
1	619	254	pinkfoot_family	lean_weight	0
1	619	254	pinkfoot_nonbreeder	migration	0
1	619	254	pinkfoot_nonbreeder	body_condition	0
1	619	254	pinkfoot_nonbreeder	lean_weight	0
1	619	254	barnacle_family	migration	0
1	619	254	barnacle_family	body_condition	0
1	619	254	barnacle_family	lean_weight	0
1	619	254	barnacle_nonbreeder	migration	0
1	619	254	barnacle_nonbreeder	body_condition	0
1	619	254	barnacle_nonbreeder	lean_weight	0
1	619	254	greylag_family	migration	2
1	619	254	greylag_family	body_condition	0
1	619	254	greylag_family	lean_weight	0
1	619	254	greylag_nonbreeder	migration	41
1	619	254	greylag_nonbreeder	body_condition	0
1	619	254	greylag_nonbreeder	lean_weight	0
1	620	255	pinkfoot_family	migration	0
1	620	255	pinkfoot_family	body_condition	0
1	620	255	pinkfoot_family	lean_weight	0
1	620	255	pinkfoot_nonbreeder	migration	0
1	620	255	pinkfoot_nonbreeder	body_condition	0
1	620	255	pinkfoot_nonbreeder	lean_weight	0
1	620	255	barnacle_family	migration	0
1	620	255	barnacle_family	body_condition	0
1	620	255	barnacle_family	lean_weight	0
1	620	255	barnacle_nonbreeder	migration	0
1	620	255	barnacle_nonbreeder	body_condition	0
1	620	255	barnacle_nonbreeder	lean_weight	0
1	620	255	greylag_family	migration	2
1	620	255	greylag_family	body_condition	0
1	620	255	greylag_family	lean_weight	0
1	620	255	greylag_nonbreeder	migration	43
1	620	255	greylag_nonbreeder	body_condition	0
1	620	255	greylag_nonbreeder	lean_weight	0
1	621	256	pinkfoot_family	migration	0
1	621	256	pinkfoot_family	body_condition	0
1	621	256	pinkfoot_family	lean_weight	0
1	621	256	pinkfoot_nonbreeder	migration	0
1	621	256	pinkfoot_nonbreeder	body_condition	0
1	621	256	pinkfoot_nonbreeder	lean_weight	0
1	621	256	barnacle_family	migration	0
1	621	256	barnacle_family	body_condition	0
1	621	256	barnacle_family	lean_weight	0
1	621	256	barnacle_nonbreeder	migration	0
1	621	256	barnacle_nonbreeder	body_condition	0
1	621	256	barnacle_nonbreeder	lean_weight	0
1	621	256	greylag_family	migration	1
1	621	256	greylag_family	body_condition	0
1	621	256	greylag_family	lean_weight	0
1	621	256	greylag_nonbreeder	migration	42
1	621	256	greylag_nonbreeder	body_condition	0
1	621	256	greylag_nonbreeder	lean_weight	0
1	622	257	pinkfoot_family	migration	0
1	622	257	pinkfoot_family	body_condition	0
1	622	257	pinkfoot_family	lean_weight	0
1	622	257	pinkfoot_nonbreeder	migration	0
1	622	257	pinkfoot_nonbreeder	body_condition	0
1	622	257	pinkfoot_nonbreeder	lean_weight	0
1	622	257	barnacle_family	migration	0
1	622	257	barnacle_family	body_condition	0
1	622	257	barnacle_family	lean_weight	0
1	622	257	barnacle_nonbreeder	migration	0
1	622	257	barnacle_nonbreeder	body_condition	0
1	622	257	barnacle_nonbreeder	lean_weight	0
1	622	257	greylag_family	migration	1
1	622	257	greylag_family	body_condition	0
1	622	257	greylag_family	lean_weight	0
1	622	257	greylag_nonbreeder	migration	54
1	622	257	greylag_nonbreeder	body_condition	0
1	622	257	greylag_nonbreeder	lean_weight	0
1	623	258	pinkfoot_family	migration	0
1	623	258	pinkfoot_family	body_condition	0
1	623	258	pinkfoot_family	lean_weight	0
1	623	258	pinkfoot_nonbreeder	migration	1
1	623	258	pinkfoot_nonbreeder	body_condition	0
1	623	258	pinkfoot_nonbreeder	lean_weight	0
1	623	258	barnacle_family	migration	0
1	623	258	barnacle_family	body_condition	0
1	623	258	barnacle_family	lean_weight	0
1	623	258	barnacle_nonbreeder	migration	0
1	623	258	barnacle_nonbreeder	body_condition	0
1	623	258	barnacle_nonbreeder	lean_weight	0
1	623	258	greylag_family	migration	5
1	623	258	greylag_family	body_condition	0
1	623	258	greylag_family	lean_weight	0
1	623	258	greylag_nonbreeder	migration	36
1	623	258	greylag_nonbreeder	body_condition	0
1	623	258	greylag_nonbreeder	lean_weight	0
1	624	259	pinkfoot_family	migration	0
1	624	259	pinkfoot_family	body_condition	0
1	624	259	pinkfoot_family	lean_weight	0
1	624	259	pinkfoot_nonbreeder	migration	3
1	624	259	pinkfoot_nonbreeder	body_condition	0
1	624	259	pinkfoot_nonbreeder	lean_weight	0
1	624	259	barnacle_family	migration	0
1	624	259	barnacle_family	body_condition	0
1	624	259	barnacle_family	lean_weight	0
1	624	259	barnacle_nonbreeder	migration	0
1	624	259	barnacle_nonbreeder	body_condition	0
1	624	259	barnacle_nonbreeder	lean_weight	0
1	624	259	greylag_family	migration	2
1	624	259	greylag_family	body_condition	0
1	624	259	greylag_family	lean_weight	0
1	624	259	greylag_nonbreeder	migration	51
1	624	259	greylag_nonbreeder	body_condition	0
1	624	259	greylag_nonbreeder	lean_weight	0
1	625	260	pinkfoot_family	migration	0
1	625	260	pinkfoot_family	body_condition	0
1	625	260	pinkfoot_family	lean_weight	0
1	625	260	pinkfoot_nonbreeder	migration	5
1	625	260	pinkfoot_nonbreeder	body_condition	0
1	625	260	pinkfoot_nonbreeder	lean_weight	0
1	625	260	barnacle_family	migration	0
1	625	260	barnacle_family	body_condition	0
1	625	260	barnacle_family	lean_weight	0
1	625	260	barnacle_nonbreeder	migration	0
1	625	260	barnacle_nonbreeder	body_condition	0
1	625	260	barnacle_nonbreeder	lean_weight	0
1	625	260	greylag_family	migration	3
1	625	260	greylag_family	body_condition	0
1	625	260	greylag_family	lean_weight	0
1	625	260	greylag_nonbreeder	migration	42
1	625	260	greylag_nonbreeder	body_condition	0
1	625	260	greylag_nonbreeder	lean_weight	0
1	626	261	pinkfoot_family	migration	1
1	626	261	pinkfoot_family	body_condition	0
1	626	261	pinkfoot_family	lean_weight	0
1	626	261	pinkfoot_nonbreeder	migration	5
1	626	261	pinkfoot_nonbreeder	body_condition	0
1	626	261	pinkfoot_nonbreeder	lean_weight	0
1	626	261	barnacle_family	migration	0
1	626	261	barnacle_family	body_condition	0
1	626	261	barnacle_family	lean_weight	0
1	626	261	barnacle_nonbreeder	migration	0
1	626	261	barnacle_nonbreeder	body_condition	0
1	626	261	barnacle_nonbreeder	lean_weight	0
1	626	261	greylag_family	migration	5
1	626	261	greylag_family	body_condition	0
1	626	261	greylag_family	lean_weight	0
1	626	261	greylag_nonbreeder	migration	41
1	626	261	greylag_nonbreeder	body_condition	0
1	626	261	greylag_nonbreeder	lean_weight	0
1	627	262	pinkfoot_family	migration	1
1	627	262	pinkfoot_family	body_condition	0
1	627	262	pinkfoot_family	lean_weight	0
1	627	262	pinkfoot_nonbreeder	migration	10
1	627	262	pinkfoot_nonbreeder	body_condition	0
1	627	262	pinkfoot_nonbreeder	lean_weight	0
1	627	262	barnacle_family	migration	0
1	627	262	barnacle_family	body_condition	0
1	627	262	barnacle_family	lean_weight	0
1	627	262	barnacle_nonbreeder	migration	0
1	627	262	barnacle_nonbreeder	body_condition	0
1	627	262	barnacle_nonbreeder	lean_weight	0
1	627	262	greylag_family	migration	3
1	627	262	greylag_family	body_condition	0
1	627	262	greylag_family	lean_weight	0
1	627	262	greylag_nonbreeder	migration	31
1	627	262	greylag_nonbreeder	body_condition	0
1	627	262	greylag_nonbreeder	lean_weight	0
1	628	263	pinkfoot_family	migration	1
1	628	263	pinkfoot_family	body_condition	0
1	628	263	pinkfoot_family	lean_weight	0
1	628	263	pinkfoot_nonbreeder	migration	16
1	628	263	pinkfoot_nonbreeder	body_condition	0
1	628	263	pinkfoot_nonbreeder	lean_weight	0
1	628	263	barnacle_family	migration	0
1	628	263	barnacle_family	body_condition	0
1	628	263	barnacle_family	lean_weight	0
1	628	263	barnacle_nonbreeder	migration	0
1	628	263	barnacle_nonbreeder	body_condition	0
1	628	263	barnacle_nonbreeder	lean_weight	0
1	628	263	greylag_family	migration	3
1	628	263	greylag_family	body_condition	0
1	628	263	greylag_family	lean_weight	0
1	628	263	greylag_nonbreeder	migration	41
1	628	263	greylag_nonbreeder	body_condition	0
1	628	263	greylag_nonbreeder	lean_weight	0
1	629	264	pinkfoot_family	migration	3
1	629	264	pinkfoot_family	body_condition	0
1	629	264	pinkfoot_family	lean_weight	0
1	629	264	pinkfoot_nonbreeder	migration	12
1	629	264	pinkfoot_nonbreeder	body_condition	0
1	629	264	pinkfoot_nonbreeder	lean_weight	0
1	629	264	barnacle_family	migration	0
1	629	264	barnacle_family	body_condition	0
1	629	264	barnacle_family	lean_weight	0
1	629	264	barnacle_nonbreeder	migration	0
1	629	264	barnacle_nonbreeder	body_condition	0
1	629	264	barnacle_nonbreeder	lean_weight	0
1	629	264	greylag_family	migration	4
1	629	264	greylag_family	body_condition	0
1	629	264	greylag_family	lean_weight	0
1	629	264	greylag_nonbreeder	migration	37
1	629	264	greylag_nonbreeder	body_condition	0
1	629	264	greylag_nonbreeder	lean_weight	0
1	630	265	pinkfoot_family	migration	0
1	630	265	pinkfoot_family	body_condition	0
1	630	265	pinkfoot_family	lean_weight	0
1	630	265	pinkfoot_nonbreeder	migration	15
1	630	265	pinkfoot_nonbreeder	body_condition	0
1	630	265	pinkfoot_nonbreeder	lean_weight	0
1	630	265	barnacle_family	migration	0
1	630	265	barnacle_family	body_condition	0
1	630	265	barnacle_family	lean_weight	0
1	630	265	barnacle_nonbreeder	migration	0
1	630	265	barnacle_nonbreeder	body_condition	0
1	630	265	barnacle_nonbreeder	lean_weight	0
1	630	265	greylag_family	migration	5
1	630	265	greylag_family	body_condition	0
1	630	265	greylag_family	lean_weight	0
1	630	265	greylag_nonbreeder	migration	42
1	630	265	greylag_nonbreeder	body_condition	0
1	630	265	greylag_nonbreeder	lean_weight	0
1	631	266	pinkfoot_family	migration	1
1	631	266	pinkfoot_family	body_condition	0
1	631	266	pinkfoot_family	lean_weight	0
1	631	266	pinkfoot_nonbreeder	migration	25
1	631	266	pinkfoot_nonbreeder	body_condition	0
1	631	266	pinkfoot_nonbreeder	lean_weight	0
1	631	266	barnacle_family	migration	0
1	631	266	barnacle_family	body_condition	0
1	631	266	barnacle_family	lean_weight	0
1	631	266	barnacle_nonbreeder	migration	0
1	631	266	barnacle_nonbreeder	body_condition	0
1	631	266	barnacle_nonbreeder	lean_weight	0
1	631	266	greylag_family	migration	2
1	631	266	greylag_family	body_condition	0
1	631	266	greylag_family	lean_weight	0
1	631	266	greylag_nonbreeder	migration	35
1	631	266	greylag_nonbreeder	body_condition	0
1	631	266	greylag_nonbreeder	lean_weight	0
1	632	267	pinkfoot_family	migration	1
1	632	267	pinkfoot_family	body_condition	0
1	632	267	pinkfoot_family	lean_weight	0
1	632	267	pinkfoot_nonbreeder	migration	21
1	632	267	pinkfoot_nonbreeder	body_condition	0
1	632	267	pinkfoot_nonbreeder	lean_weight	0
1	632	267	barnacle_family	migration	0
1	632	267	barnacle_family	body_condition	0
1	632	267	barnacle_family	lean_weight	0
1	632	267	barnacle_nonbreeder	migration	0
1	632	267	barnacle_nonbreeder	body_condition	0
1	632	267	barnacle_nonbreeder	lean_weight	0
1	632	267	greylag_family	migration	5
1	632	267	greylag_family	body_condition	0
1	632	267	greylag_family	lean_weight	0
1	632	267	greylag_nonbreeder	migration	44
1	632	267	greylag_nonbreeder	body_condition	0
1	632	267	greylag_nonbreeder	lean_weight	0
1	633	268	pinkfoot_family	migration	4
1	633	268	pinkfoot_family	body_condition	0
1	633	268	pinkfoot_family	lean_weight	0
1	633	268	pinkfoot_nonbreeder	migration	29
1	633	268	pinkfoot_nonbreeder	body_condition	0
1	633	268	pinkfoot_nonbreeder	lean_weight	0
1	633	268	barnacle_family	migration	0
1	633	268	barnacle_family	body_condition	0
1	633	268	barnacle_family	lean_weight	0
1	633	268	barnacle_nonbreeder	migration	0
1	633	268	barnacle_nonbreeder	body_condition	0
1	633	268	barnacle_nonbreeder	lean_weight	0
1	633	268	greylag_family	migration	1
1	633	268	greylag_family	body_condition	0
1	633	268	greylag_family	lean_weight	0
1	633	268	greylag_nonbreeder	migration	47
1	633	268	greylag_nonbreeder	body_condition	0
1	633	268	greylag_nonbreeder	lean_weight	0
1	634	269	pinkfoot_family	migration	3
1	634	269	pinkfoot_family	body_condition	0
1	634	269	pinkfoot_family	lean_weight	0
1	634	269	pinkfoot_nonbreeder	migration	20
1	634	269	pinkfoot_nonbreeder	body_condition	0
1	634	269	pinkfoot_nonbreeder	lean_weight	0
1	634	269	barnacle_family	migration	0
1	634	269	barnacle_family	body_condition	0
1	634	269	barnacle_family	lean_weight	0
1	634	269	barnacle_nonbreeder	migration	0
1	634	269	barnacle_nonbreeder	body_condition	0
1	634	269	barnacle_nonbreeder	lean_weight	0
1	634	269	greylag_family	migration	5
1	634	269	greylag_family	body_condition	0
1	634	269	greylag_family	lean_weight	0
1	634	269	greylag_nonbreeder	migration	30
1	634	269	greylag_nonbreeder	body_condition	0
1	634	269	greylag_nonbreeder	lean_weight	0
1	635	270	pinkfoot_family	migration	2
1	635	270	pinkfoot_family	body_condition	0
1	635	270	pinkfoot_family	lean_weight	0
1	635	270	pinkfoot_nonbreeder	migration	30
1	635	270	pinkfoot_nonbreeder	body_condition	0
1	635	270	pinkfoot_nonbreeder	lean_weight	0
1	635	270	barnacle_family	migration	0
1	635	270	barnacle_family	body_condition	0
1	635	270	barnacle_family	lean_weight	0
1	635	270	barnacle_nonbreeder	migration	0
1	635	270	barnacle_nonbreeder	body_condition	0
1	635	270	barnacle_nonbreeder	lean_weight	0
1	635	270	greylag_family	migration	5
1	635	270	greylag_family	body_condition	0
1	635	270	greylag_family	lean_weight	0
1	635	270	greylag_nonbreeder	migration	50
1	635	270	greylag_nonbreeder	body_condition	0
1	635	270	greylag_nonbreeder	lean_weight	0
1	636	271	pinkfoot_family	migration	3
1	636	271	pinkfoot_family	body_condition	0
1	636	271	pinkfoot_family	lean_weight	0
1	636	271	pinkfoot_nonbreeder	migration	29
1	636	271	pinkfoot_nonbreeder	body_condition	0
1	636	271	pinkfoot_nonbreeder	lean_weight	0
1	636	271	barnacle_family	migration	0
1	636	271	barnacle_family	body_condition	0
